occurs_at,headline_initial,sub_category_name
06 10 2017,"LES ARTISANALES DE CHARTRESChartres -- Salon National de l’Artisanat. Les Artisanales de Chartres vous font découvrir les artisans du bâtiment, les saveurs du territoire français, les métiers de l’automobile/véhicules d’exception, les professionnels de l'ameublement, de la mode et de la déco",Entreprises
06 10 2017,SILMOParis -- Salon international de la filière optique-lunetterie. Le salon SILMO est organisé par les fabricants d'optique réunis au sein de l'Association SILMO. Il met en œuvre un savoir-faire exceptionnel au service des professionnels de l'optique,Entreprises
06 10 2017,"ESPRIT MAISON ESPRIT JARDINRennes -- Salon de l'habitat et de la décoration. Habitat, aménagement extérieur, rénovation, immobilier, ameublement, décoration, design, artisans d'art...",Entreprises
06 10 2017,FOIRE DE MONTPELLIER LANGUEDOC-ROUSSILLONMontpellier -- Foire internationale de Montpellier,Entreprises
07 10 2017,SALON DU MARIAGE DE NÎMESNîmes -- Salon du mariage,Entreprises
07 10 2017,ANIMAL EXPOParis -- Salon des animaux familiers. Animal expo est le plus grand salon en France consacré à l’animal de compagnie et son univers,Entreprises
07 10 2017,FOIRE DE MONTLUÇONMontluçon -- Foire de Montluçon,Entreprises
08 10 2017,"JADHSainte-Maxime -- Journées d'étude sur l'adhésion. Un panorama unique en France des concepts de base de l’adhésion, du mouillage et du collage",Entreprises
09 10 2017,TOP FRANCHISE MÉDITERRANÉEMarseille -- Salon de la création d'entreprise en franchise,Entreprises
10 10 2017,"SALON DE L'ENTREPRISE DE LA ROCHELLELa Rochelle -- Salon de l'entreprise. Le Salon de l'entreprise vous offre l'opportunité de prendre du recul, de vous inspirer des parcours et stratégies d'autres entrepreneurs, vous approprier les bonnes idées pour votre business",Entreprises
10 10 2017,"SALON DU NUMÉRIQUE DE LA ROCHELLELa RochelleTOP DRH GRAND OUESTLa BauleSALON DES ENTREPRENEURS - MARSEILLEMarseilleASD - AERO SPACE DAYSParisASD DAYSParisTENDANCES CRÉATIVES - LA ROCHE-SUR-FORONLa Roche-sur-ForonJOURNEES FRANCAISES DE RADIOLOGIEParisSALON DE LA POLYARTHRITE RHUMATOÏDE ET DES RHUMATISMES INFLAMMATOIRES CHRONIQUESParisAMENAGO - AMIENSAmiensSALON DU MARIAGE DE CLERMONT-FERRANDClermont-FerrandART3F NICENiceCONGRÈS INTERNATIONAL DE L'AFTESParisSALON DE L'IMMOBILIER - PARISParisMIP JUNIORCannesAUTOMEDONParisFESTIVAL SON & IMAGEParisSALON DE L’HABITAT & JARDIN DE SEGRÉSegréSALON DE L'HABITAT DE SEGRÉSegréSALON DU MARIAGE - STRASBOURGStrasbourgVIVING QUIMPERQuimperRESTO NOUVOAvignonJRCERennesMIPCOMCannesFORUM ATLANTIQUENantesTOP TRANSPORT EUROPEMarseilleSALON MOBILITY FOR BUSINESSParisWORLD EFFICIENCYParisVITEFFÉpernayEQUIP'AUTOParisLES RENDEZ-VOUS CARNOTParisITECHMER LORIENTLorientLE FORUM FRANCHISELyonFIACParisID CREATIVES - RENNESRennesSALON DE L’HABITAT DE DRAGUIGNANDraguignanSALON DE L'HABITAT DE DREUXDreuxID D'ART - COLMARColmarSALON DÉCO LA ROCHELLELa RochelleVIVEZ NATURE PARISParisSALON DES MARIÉS ET DE LEURS INVITÉS - ANNECYAnnecyNATEXPOParisSERBOTELNantesFOOD PROCESSING & TECHNOLOGYParisSIANEToulouseAGRIMAX METZMetzSALON VIVONS CRÉATIONBordeauxTENDANCES CRÉATIVES - BORDEAUXBordeauxID CREATIVES - LILLELilleKIDEXPOParisSALON DE L'HABITAT DE CHÂTELLERAULTChâtellerault -- Salon et conférences dédiés à la communication numérique, aux outils et aux formations numériquesRencontre d’affaires des Décideurs grands comptes et d’entreprises à taille intermédiaire & Experts en Ressources HumainesSalon de la création, transmission, reprise, financement et développement des entreprisesConvention d'affaires industrielle et R&D des filières aéronautiques et spatiales internationales, salon et conférencesRendez-vous international dédié à l'aéronautique, le spatial, la défense, la sécurité et les dronesSalon des loisirs créatifsJournées françaises de radiologieSalon de la polyarthrite rhumatoïde et des rhumatismes inflammatoires chroniquesSalon du confort de l'aménagement de la maisonSalon du mariage de Clermont-FerrandSalon international d'art contemporain de Nice. Art3f réunit galeries, peintres, sculpteurs, photographes et performersCongrès et expo de l’Association Française des Tunnels et de l’Espace Souterrain (AFTES)Salon de l'immobilier. Le salon de l'immobilier de Paris est le lieu unique pour répondre aux attentes des investisseurs et des acquéreurs et les aider à concrétiser leur projet immobilierFestival de programmes pour la jeunesse. MIP JUNIOR est le lieu où les principaux acheteurs internationaux, vendeurs et producteurs de programmes pour enfants se rassemblent pour la présentation et l’acquisition de licences et nouveaux contenusSalon de l'automobile, du deux-roues et de l'avion de collectionSalon de la Hi-fi, du Home Cinéma et des technologies d'intérieurSalon de l'habitat et du jardin. Le Salon de l’Habitat & Jardin, sans équivalent sur la région, pourra répondre à toutes les attentes des professionnels de l’habitat, du jardin ou des passionnés de cet universSalon de l'habitat de SegréSalon du mariage de StrasbourgSalon de l'habitat de Quimper. Construction, rénovation, promotion, financement, ouverture & fermeture, isolation, production d’énergie, chauffage & climatisation, décoration & ameublement, cuisine & bain, art ménager, extérieurs, bricolageSalon professionnel pour la restauration, les métiers de bouche et le commerce alimentaireJournées Régionales de la Création & Reprise d'EntrepriseMarché international des contenus audiovisuels. MIPCOM est le marché des contenus le plus attendu de l’année pour le monde de l’audiovisuel sur toutes les plateformesGrand salon annuel de rencontres Etudiants/Entreprises du Grand Ouest. Le Forum Atlantique permet aux entreprises de recruter des étudiants avec une multitude de profils différents et aux spécialités diverses et variéesConvention d'affaires européenne des professionnels des secteurs du transport & logistiqueSalon professionnel des solutions et applications mobiles pour les entreprises. MOBILITY FOR BUSINESS est le rendez-vous majeur des décideurs en recherche de solutions mobiles adaptées à leurs métiersSalon & Congrès pour le climat et les ressources. World Efficiency, l'exposition des solutions permettant aux professionnels de préserver les ressources (économie, optimisation, diversification) et de réduire leurs émissions de GES (solutions bas carboneBiennale Internationale des techniques champenoises et effervescentesSalon international des nouvelles technologies du premier équipement automobile, de la pièce de rechange, accessoires et équipements de garageRendez-vous B2B de la R&D pour les entreprisesSalon des matériels, process et services pour la filière agro marine et le savoir-faire navalSalon professionnel et conférences dédiés exclusivement aux franchiseurs, aux enseignes du commerce organisé et aux experts dans le domaine de la Franchise. Le FORUM FRANCHISE c'est 150 enseignes et réseaux qui recherchent des franchisés et 2000 visiteurFoire internationale d'art contemporain. La Fiac est le lieu de rencontre annuel entre galeristes, collectionneurs, conservateurs, directeurs de musées, personnalités et amateurs du monde de l’art contemporain internationalSalon des loisirs créatifsSalon de l'habitat et de la décoration d'intérieur. Au Salon de l’habitat de Draguignan, les visiteurs pourront découvrir les nouveautés et tendances en termes de décoration, rénovation, construction, ainsi qu’en aménagement intérieur et extérieurSalon de l'habitat de DreuxSalon des créateurs. Le Salon ID d'ART propose des collections originales, contemporaines et étonnantes. Une mode élégante et décontractée, des objets déco chics & graphiques, des accessoires vintage, des toiles & luminaires contemporainsSalon de l'habitat de La Rochelle. Le Salon Déco La Rochelle accueillera fabricants, décorateurs, revendeurs, architectes, designers, artistes et artisans d’art. Tous se retrouveront pour ce RDV de passionnés de décoration, d'innovation, de designSalon de l'agriculture biologique et des produits au naturelSalon du mariage d'AnnecySalon professionnel des Produits Bio, Forme et SantéSalon professionnel des métiers de bouche. Serbotel concerne tous les corps de métiers: hôtellerie, agro-alimentaire, collectivités, boulangerie, pâtisserie, boucherie, charcuterieSalon international et conférence dédiés aux technologies de transformation des alimentsSalon des partenaires de l'industrie du Grand-Sud. Le SIANE fait profiter aux entreprises du boom économique de la région Midi-Pyrénées. Outre l'aéronautique secteur incontournable, il concerne les acteurs de l'automobile, du médical, de l'électroniqueSalon de l'Agriculture et de l'élevage du Grand-Est. Le Salon AGRIMAX présente la synthèse de l’activité agricole sur le Grand-Est de la France et l’espace transfrontalier de la production à la distributionSalon des loisirs créatifs. Le SALON VIVONS CRÉATION est le lieu où toutes les disciplines sont représentées: Mode, cuisine, déco, bricolage, art du fil, scrapbooking, encadrement, mosaïqueSalon des loisirs créatifsSalon des loisirs créatifs. Participer à ID CREATIVES, c'est la garantie de rencontrer un public de connaisseurs venant se fournir en matériel et se ressourcer en idées créativesSalon des enfants et de leurs parents. KIDEXPO traite tout à la fois de l'éducation et de la vie pratique, du sport, du tourisme & loisirs, des jeux & jouetsSalon de l'habitat de Châtellerault",Entreprises
10 10 2017,"SALON DU NUMÉRIQUE DE LA ROCHELLELa Rochelle -- Salon et conférences dédiés à la communication numérique, aux outils et aux formations numériques",Entreprises
11 10 2017,TOP DRH GRAND OUESTLa Baule -- Rencontre d’affaires des Décideurs grands comptes et d’entreprises à taille intermédiaire & Experts en Ressources Humaines,Entreprises
11 10 2017,"SALON DES ENTREPRENEURS - MARSEILLEMarseille -- Salon de la création, transmission, reprise, financement et développement des entreprises",Entreprises
11 10 2017,"ASD - AERO SPACE DAYSParis -- Convention d'affaires industrielle et R&D des filières aéronautiques et spatiales internationales, salon et conférences",Entreprises
11 10 2017,"ASD DAYSParis -- Rendez-vous international dédié à l'aéronautique, le spatial, la défense, la sécurité et les drones",Entreprises
12 10 2017,TENDANCES CRÉATIVES - LA ROCHE-SUR-FORONLa Roche-sur-Foron -- Salon des loisirs créatifs,Entreprises
12 10 2017,JOURNEES FRANCAISES DE RADIOLOGIEParis -- Journées françaises de radiologie,Entreprises
13 10 2017,SALON DE LA POLYARTHRITE RHUMATOÏDE ET DES RHUMATISMES INFLAMMATOIRES CHRONIQUESParis -- Salon de la polyarthrite rhumatoïde et des rhumatismes inflammatoires chroniques,Entreprises
13 10 2017,AMENAGO - AMIENSAmiens -- Salon du confort de l'aménagement de la maison,Entreprises
13 10 2017,SALON DU MARIAGE DE CLERMONT-FERRANDClermont-Ferrand -- Salon du mariage de Clermont-Ferrand,Entreprises
13 10 2017,"ART3F NICENice -- Salon international d'art contemporain de Nice. Art3f réunit galeries, peintres, sculpteurs, photographes et performers",Entreprises
13 10 2017,CONGRÈS INTERNATIONAL DE L'AFTESParis -- Congrès et expo de l’Association Française des Tunnels et de l’Espace Souterrain (AFTES),Entreprises
13 10 2017,SALON DE L'IMMOBILIER - PARISParis -- Salon de l'immobilier. Le salon de l'immobilier de Paris est le lieu unique pour répondre aux attentes des investisseurs et des acquéreurs et les aider à concrétiser leur projet immobilier,Entreprises
14 10 2017,"MIP JUNIORCannes -- Festival de programmes pour la jeunesse. MIP JUNIOR est le lieu où les principaux acheteurs internationaux, vendeurs et producteurs de programmes pour enfants se rassemblent pour la présentation et l’acquisition de licences et nouveaux contenus",Entreprises
14 10 2017,"AUTOMEDONParis -- Salon de l'automobile, du deux-roues et de l'avion de collection",Entreprises
14 10 2017,"FESTIVAL SON & IMAGEParis -- Salon de la Hi-fi, du Home Cinéma et des technologies d'intérieur",Entreprises
14 10 2017,"SALON DE L’HABITAT & JARDIN DE SEGRÉSegré -- Salon de l'habitat et du jardin. Le Salon de l’Habitat & Jardin, sans équivalent sur la région, pourra répondre à toutes les attentes des professionnels de l’habitat, du jardin ou des passionnés de cet univers",Entreprises
14 10 2017,SALON DE L'HABITAT DE SEGRÉSegré -- Salon de l'habitat de Segré,Entreprises
14 10 2017,SALON DU MARIAGE - STRASBOURGStrasbourg -- Salon du mariage de Strasbourg,Entreprises
14 10 2017,"VIVING QUIMPERQuimper -- Salon de l'habitat de Quimper. Construction, rénovation, promotion, financement, ouverture & fermeture, isolation, production d’énergie, chauffage & climatisation, décoration & ameublement, cuisine & bain, art ménager, extérieurs, bricolage",Entreprises
15 10 2017,"RESTO NOUVOAvignon -- Salon professionnel pour la restauration, les métiers de bouche et le commerce alimentaire",Entreprises
16 10 2017,JRCERennes -- Journées Régionales de la Création & Reprise d'Entreprise,Entreprises
16 10 2017,MIPCOMCannes -- Marché international des contenus audiovisuels. MIPCOM est le marché des contenus le plus attendu de l’année pour le monde de l’audiovisuel sur toutes les plateformes,Entreprises
17 10 2017,FORUM ATLANTIQUENantes -- Grand salon annuel de rencontres Etudiants/Entreprises du Grand Ouest. Le Forum Atlantique permet aux entreprises de recruter des étudiants avec une multitude de profils différents et aux spécialités diverses et variées,Entreprises
17 10 2017,TOP TRANSPORT EUROPEMarseille -- Convention d'affaires européenne des professionnels des secteurs du transport & logistique,Entreprises
17 10 2017,SALON MOBILITY FOR BUSINESSParis -- Salon professionnel des solutions et applications mobiles pour les entreprises. MOBILITY FOR BUSINESS est le rendez-vous majeur des décideurs en recherche de solutions mobiles adaptées à leurs métiers,Entreprises
17 10 2017,"WORLD EFFICIENCYParis -- Salon & Congrès pour le climat et les ressources. World Efficiency, l'exposition des solutions permettant aux professionnels de préserver les ressources (économie, optimisation, diversification) et de réduire leurs émissions de GES (solutions bas carbone",Entreprises
17 10 2017,VITEFFÉpernay -- Biennale Internationale des techniques champenoises et effervescentes,Entreprises
17 10 2017,"EQUIP'AUTOParis -- Salon international des nouvelles technologies du premier équipement automobile, de la pièce de rechange, accessoires et équipements de garage",Entreprises
